Mod,ID,Name,Class Name
Thaumcraft,2,Thaumcraft.FollowItem,thaumcraft.common.entities.EntityFollowingItem
Thaumcraft,3,Thaumcraft.AspectOrb,thaumcraft.common.entities.EntityAspectOrb
Thaumcraft,4,Thaumcraft.FallingTaint,thaumcraft.common.entities.EntityFallingTaint
Thaumcraft,5,Thaumcraft.Alumentum,thaumcraft.common.entities.projectile.EntityAlumentum
Thaumcraft,6,Thaumcraft.PrimalOrb,thaumcraft.common.entities.projectile.EntityPrimalOrb
Thaumcraft,7,Thaumcraft.FrostShard,thaumcraft.common.entities.projectile.EntityFrostShard
Thaumcraft,8,Thaumcraft.Dart,thaumcraft.common.entities.projectile.EntityDart
Thaumcraft,9,Thaumcraft.PrimalArrow,thaumcraft.common.entities.projectile.EntityPrimalArrow
Thaumcraft,10,Thaumcraft.PechBlast,thaumcraft.common.entities.projectile.EntityPechBlast
Thaumcraft,11,Thaumcraft.EldritchOrb,thaumcraft.common.entities.projectile.EntityEldritchOrb
Thaumcraft,12,Thaumcraft.BottleTaint,thaumcraft.common.entities.projectile.EntityBottleTaint
Thaumcraft,13,Thaumcraft.GolemOrb,thaumcraft.common.entities.projectile.EntityGolemOrb
Thaumcraft,14,Thaumcraft.ShockOrb,thaumcraft.common.entities.projectile.EntityShockOrb
Thaumcraft,15,Thaumcraft.ExplosiveOrb,thaumcraft.common.entities.projectile.EntityExplosiveOrb
Thaumcraft,16,Thaumcraft.Ember,thaumcraft.common.entities.projectile.EntityEmber
Thaumcraft,17,Thaumcraft.Golem,thaumcraft.common.entities.golems.EntityGolemBase
Thaumcraft,18,Thaumcraft.TravelingTrunk,thaumcraft.common.entities.golems.EntityTravelingTrunk
Thaumcraft,19,Thaumcraft.BrainyZombie,thaumcraft.common.entities.monster.EntityBrainyZombie
Thaumcraft,20,Thaumcraft.GiantBrainyZombie,thaumcraft.common.entities.monster.EntityGiantBrainyZombie
Thaumcraft,21,Thaumcraft.Wisp,thaumcraft.common.entities.monster.EntityWisp
Thaumcraft,22,Thaumcraft.Firebat,thaumcraft.common.entities.monster.EntityFireBat
Thaumcraft,23,Thaumcraft.Pech,thaumcraft.common.entities.monster.EntityPech
Thaumcraft,24,Thaumcraft.MindSpider,thaumcraft.common.entities.monster.EntityMindSpider
Thaumcraft,25,Thaumcraft.EldritchGuardian,thaumcraft.common.entities.monster.EntityEldritchGuardian
Thaumcraft,26,Thaumcraft.EldritchWarden,thaumcraft.common.entities.monster.boss.EntityEldritchWarden
Thaumcraft,27,Thaumcraft.CultistKnight,thaumcraft.common.entities.monster.EntityCultistKnight
Thaumcraft,28,Thaumcraft.CultistCleric,thaumcraft.common.entities.monster.EntityCultistCleric
Thaumcraft,29,Thaumcraft.CultistLeader,thaumcraft.common.entities.monster.boss.EntityCultistLeader
Thaumcraft,30,Thaumcraft.CultistPortal,thaumcraft.common.entities.monster.boss.EntityCultistPortal
Thaumcraft,31,Thaumcraft.EldritchGolem,thaumcraft.common.entities.monster.boss.EntityEldritchGolem
Thaumcraft,32,Thaumcraft.EldritchCrab,thaumcraft.common.entities.monster.EntityEldritchCrab
Thaumcraft,33,Thaumcraft.InhabitedZombie,thaumcraft.common.entities.monster.EntityInhabitedZombie
Thaumcraft,34,Thaumcraft.ThaumSlime,thaumcraft.common.entities.monster.EntityThaumicSlime
Thaumcraft,35,Thaumcraft.TaintSpider,thaumcraft.common.entities.monster.EntityTaintSpider
Thaumcraft,36,Thaumcraft.Taintacle,thaumcraft.common.entities.monster.EntityTaintacle
Thaumcraft,37,Thaumcraft.TaintacleTiny,thaumcraft.common.entities.monster.EntityTaintacleSmall
Thaumcraft,38,Thaumcraft.TaintSpore,thaumcraft.common.entities.monster.EntityTaintSpore
Thaumcraft,39,Thaumcraft.TaintSwarmer,thaumcraft.common.entities.monster.EntityTaintSporeSwarmer
Thaumcraft,40,Thaumcraft.TaintSwarm,thaumcraft.common.entities.monster.EntityTaintSwarm
Thaumcraft,41,Thaumcraft.TaintedChicken,thaumcraft.common.entities.monster.EntityTaintChicken
Thaumcraft,42,Thaumcraft.TaintedCow,thaumcraft.common.entities.monster.EntityTaintCow
Thaumcraft,43,Thaumcraft.TaintedCreeper,thaumcraft.common.entities.monster.EntityTaintCreeper
Thaumcraft,44,Thaumcraft.TaintedPig,thaumcraft.common.entities.monster.EntityTaintPig
Thaumcraft,45,Thaumcraft.TaintedSheep,thaumcraft.common.entities.monster.EntityTaintSheep
Thaumcraft,46,Thaumcraft.TaintedVillager,thaumcraft.common.entities.monster.EntityTaintVillager
Thaumcraft,47,Thaumcraft.TaintacleGiant,thaumcraft.common.entities.monster.boss.EntityTaintacleGiant
Thaumcraft,48,Thaumcraft.SpecialItemGrate,thaumcraft.common.entities.EntityItemGrate
Thaumcraft,49,Thaumcraft.GolemBobber,thaumcraft.common.entities.golems.EntityGolemBobber
ThaumicExploration,0,ThaumicExploration.TaintacleMinion,flaxbeard.thaumicexploration.entity.EntityTaintacleMinion
ThaumicHorizons,0,ThaumicHorizons.PrimedAlchemite,com.kentington.thaumichorizons.common.entities.EntityAlchemitePrimed
ThaumicHorizons,1,ThaumicHorizons.Egg,com.kentington.thaumichorizons.common.entities.EntityEggIncubated
ThaumicHorizons,2,ThaumicHorizons.ChromaticSheep,com.kentington.thaumichorizons.common.entities.EntityChromaticSheep
ThaumicHorizons,3,ThaumicHorizons.SelfShearingSheep,com.kentington.thaumichorizons.common.entities.EntitySelfShearingSheep
ThaumicHorizons,4,ThaumicHorizons.GuardianPanther,com.kentington.thaumichorizons.common.entities.EntityGuardianPanther
ThaumicHorizons,5,ThaumicHorizons.Gravekeeper,com.kentington.thaumichorizons.common.entities.EntityGravekeeper
ThaumicHorizons,6,ThaumicHorizons.Familiar,com.kentington.thaumichorizons.common.entities.EntityFamiliar
ThaumicHorizons,7,ThaumicHorizons.ChocolateCow,com.kentington.thaumichorizons.common.entities.EntityChocolateCow
ThaumicHorizons,9,ThaumicHorizons.ScholarChicken,com.kentington.thaumichorizons.common.entities.EntityScholarChicken
ThaumicHorizons,10,ThaumicHorizons.GoldChicken,com.kentington.thaumichorizons.common.entities.EntityGoldChicken
ThaumicHorizons,11,ThaumicHorizons.OrePig,com.kentington.thaumichorizons.common.entities.EntityOrePig
ThaumicHorizons,12,ThaumicHorizons.TaintEaterPig,com.kentington.thaumichorizons.common.entities.EntityTaintPig
ThaumicHorizons,13,ThaumicHorizons.Endersteed,com.kentington.thaumichorizons.common.entities.EntityEndersteed
ThaumicHorizons,14,ThaumicHorizons.Seawolf,com.kentington.thaumichorizons.common.entities.EntitySeawolf
ThaumicHorizons,15,ThaumicHorizons.NetherHound,com.kentington.thaumichorizons.common.entities.EntityNetherHound
ThaumicHorizons,16,ThaumicHorizons.LunarWolf,com.kentington.thaumichorizons.common.entities.EntityLunarWolf
ThaumicHorizons,17,ThaumicHorizons.Syringe,com.kentington.thaumichorizons.common.entities.EntitySyringe
ThaumicHorizons,18,ThaumicHorizons.BlastPhial,com.kentington.thaumichorizons.common.entities.EntityBlastPhial
ThaumicHorizons,19,ThaumicHorizons.GolemTH,com.kentington.thaumichorizons.common.entities.EntityGolemTH
ThaumicHorizons,20,ThaumicHorizons.HorseZombie,com.kentington.thaumichorizons.common.entities.EntityHorseUndead
ThaumicHorizons,21,ThaumicHorizons.HorseSkeleton,com.kentington.thaumichorizons.common.entities.EntityHorseUndeadS
ThaumicHorizons,22,ThaumicHorizons.NightmareTH,com.kentington.thaumichorizons.common.entities.EntityNightmare
ThaumicHorizons,23,ThaumicHorizons.BoatGreatwood,com.kentington.thaumichorizons.common.entities.EntityBoatGreatwood
ThaumicHorizons,24,ThaumicHorizons.BoatThaumium,com.kentington.thaumichorizons.common.entities.EntityBoatThaumium
ThaumicHorizons,25,ThaumicHorizons.MeatSlime,com.kentington.thaumichorizons.common.entities.EntityMeatSlime
ThaumicHorizons,26,ThaumicHorizons.MercurialSlime,com.kentington.thaumichorizons.common.entities.EntityMercurialSlime
ThaumicHorizons,27,ThaumicHorizons.VoltSlime,com.kentington.thaumichorizons.common.entities.EntityVoltSlime
ThaumicHorizons,28,ThaumicHorizons.MedSlime,com.kentington.thaumichorizons.common.entities.EntityMedSlime
ThaumicHorizons,29,ThaumicHorizons.Sheeder,com.kentington.thaumichorizons.common.entities.EntitySheeder
ThaumicHorizons,30,ThaumicHorizons.LostSoul,com.kentington.thaumichorizons.common.entities.EntitySoul
ThaumicHorizons,31,ThaumicHorizons.LightningBoltFinite,com.kentington.thaumichorizons.common.entities.EntityLightningBoltFinite
ThaumicTinkerer,0,ThaumicTinkerer.ShadowbeamStaffBeam,thaumic.tinkerer.common.item.kami.foci.ItemFocusShadowbeam$Beam
Torcherino,0,Torcherino.EntityTimeAccelerator,com.czqwq.Torcherino.entity.EntityTimeAccelerator
TwilightForest,0,TwilightForest.RovingCube,twilightforest.entity.EntityTFRovingCube
TwilightForest,1,TwilightForest.tfnaturebolt,twilightforest.entity.EntityTFNatureBolt
TwilightForest,2,TwilightForest.tflichbolt,twilightforest.entity.boss.EntityTFLichBolt
TwilightForest,3,TwilightForest.tftwilightwandbolt,twilightforest.entity.EntityTFTwilightWandBolt
TwilightForest,4,TwilightForest.tftomebolt,twilightforest.entity.EntityTFTomeBolt
TwilightForest,5,TwilightForest.tfhydramortar,twilightforest.entity.boss.EntityTFHydraMortar
TwilightForest,6,TwilightForest.tflichbomb,twilightforest.entity.boss.EntityTFLichBomb
TwilightForest,7,TwilightForest.tfmoonwormshot,twilightforest.entity.EntityTFMoonwormShot
TwilightForest,8,TwilightForest.tfslimeblob,twilightforest.entity.EntityTFSlimeProjectile
TwilightForest,9,TwilightForest.tfcharmeffect,twilightforest.entity.EntityTFCharmEffect
TwilightForest,10,TwilightForest.tfthrownaxe,twilightforest.entity.boss.EntityTFThrownAxe
TwilightForest,11,TwilightForest.HydraHead,twilightforest.entity.boss.EntityTFHydraHead
TwilightForest,13,TwilightForest.tfthrownpick,twilightforest.entity.boss.EntityTFThrownPick
TwilightForest,14,TwilightForest.tffallingice,twilightforest.entity.boss.EntityTFFallingIce
TwilightForest,15,TwilightForest.tfthrownice,twilightforest.entity.boss.EntityTFIceBomb
TwilightForest,16,TwilightForest.tfSeekerArrow,twilightforest.entity.EntitySeekerArrow
TwilightForest,17,TwilightForest.tficesnowball,twilightforest.entity.EntityTFIceSnowball
TwilightForest,18,TwilightForest.tfchainBlock,twilightforest.entity.EntityTFChainBlock
TwilightForest,19,TwilightForest.tfcubeannihilation,twilightforest.entity.EntityTFCubeOfAnnihilation
TwilightForest,20,TwilightForest.tfslideblock,twilightforest.entity.EntityTFSlideBlock
TwilightForest,177,TwilightForest.Wild Boar,twilightforest.entity.passive.EntityTFBoar
TwilightForest,178,TwilightForest.Bighorn Sheep,twilightforest.entity.passive.EntityTFBighorn
TwilightForest,179,TwilightForest.Wild Deer,twilightforest.entity.passive.EntityTFDeer
TwilightForest,180,TwilightForest.Redcap,twilightforest.entity.EntityTFRedcap
TwilightForest,181,TwilightForest.Swarm Spider,twilightforest.entity.EntityTFSwarmSpider
TwilightForest,182,TwilightForest.Naga,twilightforest.entity.boss.EntityTFNaga
TwilightForest,184,TwilightForest.Skeleton Druid,twilightforest.entity.EntityTFSkeletonDruid
TwilightForest,185,TwilightForest.Hostile Wolf,twilightforest.entity.EntityTFHostileWolf
TwilightForest,186,TwilightForest.Twilight Wraith,twilightforest.entity.EntityTFWraith
TwilightForest,187,TwilightForest.Hedge Spider,twilightforest.entity.EntityTFHedgeSpider
TwilightForest,189,TwilightForest.Hydra,twilightforest.entity.boss.EntityTFHydra
TwilightForest,190,TwilightForest.Twilight Lich,twilightforest.entity.boss.EntityTFLich
TwilightForest,191,TwilightForest.Glacier Penguin,twilightforest.entity.passive.EntityTFPenguin
TwilightForest,192,TwilightForest.Lich Minion,twilightforest.entity.boss.EntityTFLichMinion
TwilightForest,193,TwilightForest.Loyal Zombie,twilightforest.entity.EntityTFLoyalZombie
TwilightForest,194,TwilightForest.Tiny Bird,twilightforest.entity.passive.EntityTFTinyBird
TwilightForest,195,TwilightForest.Forest Squirrel,twilightforest.entity.passive.EntityTFSquirrel
TwilightForest,196,TwilightForest.Forest Bunny,twilightforest.entity.passive.EntityTFBunny
TwilightForest,197,TwilightForest.Forest Raven,twilightforest.entity.passive.EntityTFRaven
TwilightForest,198,TwilightForest.Questing Ram,twilightforest.entity.passive.EntityTFQuestRam
TwilightForest,199,TwilightForest.Twilight Kobold,twilightforest.entity.EntityTFKobold
TwilightForest,202,TwilightForest.Mosquito Swarm,twilightforest.entity.EntityTFMosquitoSwarm
TwilightForest,203,TwilightForest.Death Tome,twilightforest.entity.EntityTFDeathTome
TwilightForest,204,TwilightForest.Minotaur,twilightforest.entity.EntityTFMinotaur
TwilightForest,205,TwilightForest.Minoshroom,twilightforest.entity.boss.EntityTFMinoshroom
TwilightForest,206,TwilightForest.Fire Beetle,twilightforest.entity.EntityTFFireBeetle
TwilightForest,207,TwilightForest.Slime Beetle,twilightforest.entity.EntityTFSlimeBeetle
TwilightForest,208,TwilightForest.Pinch Beetle,twilightforest.entity.EntityTFPinchBeetle
TwilightForest,209,TwilightForest.Maze Slime,twilightforest.entity.EntityTFMazeSlime
TwilightForest,210,TwilightForest.Redcap Sapper,twilightforest.entity.EntityTFRedcapSapper
TwilightForest,211,TwilightForest.Mist Wolf,twilightforest.entity.EntityTFMistWolf
TwilightForest,212,TwilightForest.King Spider,twilightforest.entity.EntityTFKingSpider
TwilightForest,213,TwilightForest.Firefly,twilightforest.entity.passive.EntityTFMobileFirefly
TwilightForest,214,TwilightForest.Mini Ghast,twilightforest.entity.EntityTFMiniGhast
TwilightForest,215,TwilightForest.Tower Ghast,twilightforest.entity.EntityTFTowerGhast
TwilightForest,216,TwilightForest.Tower Golem,twilightforest.entity.EntityTFTowerGolem
TwilightForest,217,TwilightForest.Tower Boss,twilightforest.entity.boss.EntityTFUrGhast
TwilightForest,218,TwilightForest.Tower Termite,twilightforest.entity.EntityTFTowerTermite
TwilightForest,219,TwilightForest.Redscale Broodling,twilightforest.entity.EntityTFTowerBroodling
TwilightForest,220,TwilightForest.Block&Chain Goblin,twilightforest.entity.EntityTFBlockGoblin
TwilightForest,221,TwilightForest.Upper Goblin Knight,twilightforest.entity.EntityTFGoblinKnightUpper
TwilightForest,222,TwilightForest.Lower Goblin Knight,twilightforest.entity.EntityTFGoblinKnightLower
TwilightForest,223,TwilightForest.Helmet Crab,twilightforest.entity.EntityTFHelmetCrab
TwilightForest,224,TwilightForest.Knight Phantom,twilightforest.entity.boss.EntityTFKnightPhantom
TwilightForest,225,TwilightForest.Yeti,twilightforest.entity.EntityTFYeti
TwilightForest,226,TwilightForest.Yeti Boss,twilightforest.entity.boss.EntityTFYetiAlpha
TwilightForest,227,TwilightForest.WinterWolf,twilightforest.entity.EntityTFWinterWolf
TwilightForest,228,TwilightForest.SnowGuardian,twilightforest.entity.EntityTFSnowGuardian
TwilightForest,229,TwilightForest.Stable Ice Core,twilightforest.entity.EntityTFIceShooter
TwilightForest,230,TwilightForest.Unstable Ice Core,twilightforest.entity.EntityTFIceExploder
TwilightForest,231,TwilightForest.Snow Queen,twilightforest.entity.boss.EntityTFSnowQueen
TwilightForest,232,TwilightForest.Troll,twilightforest.entity.EntityTFTroll
TwilightForest,233,TwilightForest.Giant Miner,twilightforest.entity.EntityTFGiantMiner
TwilightForest,234,TwilightForest.Armored Giant,twilightforest.entity.EntityTFArmoredGiant
TwilightForest,235,TwilightForest.Ice Crystal,twilightforest.entity.boss.EntityTFIceCrystal
TwilightForest,236,TwilightForest.Harbinger Cube,twilightforest.entity.EntityTFHarbingerCube
TwilightForest,237,TwilightForest.Adherent,twilightforest.entity.EntityTFAdherent
TwistSpaceTechnology,1,TwistSpaceTechnology.TST:EntityMountableBlock,com.Nxer.TwistSpaceTechnology.common.entity.EntityMountableBlock
VillageNames,0,VillageNames.Guardian,astrotibs.villagenames.prismarine.guardian.entity.monster.EntityGuardian
WarpTheory,0,WarpTheory.creeperPassive,shukaro.warptheory.entity.EntityPassiveCreeper
WarpTheory,1,WarpTheory.creeperFake,shukaro.warptheory.entity.EntityFakeCreeper
WarpTheory,2,WarpTheory.doppelganger,shukaro.warptheory.entity.EntityDoppelganger
WarpTheory,3,WarpTheory.phantom,shukaro.warptheory.entity.EntityPhantom
WarpTheory,4,WarpTheory.taintSheepSafe,shukaro.warptheory.entity.EntitySafeTaintSheep
WitchingGadgets,0,WitchingGadgets.reformingItem,witchinggadgets.common.items.EntityItemReforming
adventurebackpack,0,adventurebackpack.inflatableBoat,com.darkona.adventurebackpack.entity.EntityInflatableBoat
adventurebackpack,1,adventurebackpack.rideableSpider,com.darkona.adventurebackpack.entity.EntityFriendlySpider
appliedenergistics2,10,appliedenergistics2.EntityTinyTNTPrimed,appeng.entity.EntityTinyTNTPrimed
appliedenergistics2,11,appliedenergistics2.EntitySingularity,appeng.entity.EntitySingularity
appliedenergistics2,11,appliedenergistics2.EntitySingularity,appeng.entity.EntitySingularity
appliedenergistics2,11,appliedenergistics2.EntitySingularity,appeng.entity.EntitySingularity
appliedenergistics2,12,appliedenergistics2.EntityChargedQuartz,appeng.entity.EntityChargedQuartz
appliedenergistics2,13,appliedenergistics2.EntityGrowingCrystal,appeng.entity.EntityGrowingCrystal
betterquesting,0,betterquesting.placeholder,betterquesting.api.placeholders.EntityPlaceholder
chisel,0,chisel.snowman,team.chisel.entity.EntityChiselSnowman
chisel,1,chisel.CloudInABottle,team.chisel.entity.EntityCloudInABottle
chisel,2,chisel.BallOMoss,team.chisel.entity.EntityBallOMoss
chisel,3,chisel.SmashingRock,team.chisel.entity.EntitySmashingRock
computronics,1,computronics.computronics.itemTape,pl.asie.computronics.item.entity.EntityItemIndestructable
computronics,9,computronics.swarm,pl.asie.computronics.integration.forestry.entity.EntitySwarm
creativecore,0,creativecore.Sit,com.creativemd.creativecore.common.entity.EntitySit
etfuturum,0,etfuturum.wooden_armorstand,ganymedes01.etfuturum.entities.EntityArmourStand
etfuturum,1,etfuturum.endermite,ganymedes01.etfuturum.entities.EntityEndermite
etfuturum,2,etfuturum.tipped_arrow,ganymedes01.etfuturum.entities.EntityTippedArrow
etfuturum,3,etfuturum.rabbit,ganymedes01.etfuturum.entities.EntityRabbit
etfuturum,4,etfuturum.husk,ganymedes01.etfuturum.entities.EntityHusk
etfuturum,5,etfuturum.stray,ganymedes01.etfuturum.entities.EntityStray
etfuturum,6,etfuturum.lingering_potion,ganymedes01.etfuturum.entities.EntityLingeringPotion
etfuturum,7,etfuturum.lingering_effect,ganymedes01.etfuturum.entities.EntityLingeringEffect
etfuturum,8,etfuturum.villager_zombie,ganymedes01.etfuturum.entities.EntityZombieVillager
etfuturum,9,etfuturum.end_crystal,ganymedes01.etfuturum.entities.EntityPlacedEndCrystal
etfuturum,10,etfuturum.ender_dragon,ganymedes01.etfuturum.entities.EntityRespawnedDragon
etfuturum,11,etfuturum.snow_golem,ganymedes01.etfuturum.entities.EntityNewSnowGolem
etfuturum,12,etfuturum.brown_mooshroom,ganymedes01.etfuturum.entities.EntityBrownMooshroom
etfuturum,13,etfuturum.new_boat,ganymedes01.etfuturum.entities.EntityNewBoat
etfuturum,14,etfuturum.new_boat_seat,ganymedes01.etfuturum.entities.EntityNewBoatSeat
etfuturum,15,etfuturum.fireproof_item,ganymedes01.etfuturum.entities.EntityItemUninflammable
etfuturum,16,etfuturum.shulker,ganymedes01.etfuturum.entities.EntityShulker
etfuturum,17,etfuturum.shulker_candy,ganymedes01.etfuturum.entities.EntityShulkerBullet
etfuturum,19,etfuturum.chest_boat,ganymedes01.etfuturum.entities.EntityNewBoatWithChest
etfuturum,20,etfuturum.boosting_firework_rocket,ganymedes01.etfuturum.entities.EntityBoostingFireworkRocket
etfuturum,22,etfuturum.fox,ganymedes01.etfuturum.entities.EntityFox
gadomancy,36,gadomancy.EntityPermItem,makeo.gadomancy.common.entities.EntityPermNoClipItem
gadomancy,37,gadomancy.EntityAuraCore,makeo.gadomancy.common.entities.EntityAuraCore
gadomancy,38,gadomancy.FakePlayerEntity,makeo.gadomancy.common.entities.player.FakePlayerEntity
gadomancy,39,gadomancy.EntityItemElement,makeo.gadomancy.common.entities.EntityItemElement
gregtech,0,gregtech.PowderBarrelPrimed,gregtech.common.entity.EntityPowderBarrelPrimed
ironchestminecarts,0,ironchestminecarts.minecart_chest_iron,ganymedes01.ironchestminecarts.minecarts.types.EntityMinecartIronChest
ironchestminecarts,1,ironchestminecarts.minecart_chest_gold,ganymedes01.ironchestminecarts.minecarts.types.EntityMinecartGoldChest
ironchestminecarts,2,ironchestminecarts.minecart_chest_diamond,ganymedes01.ironchestminecarts.minecarts.types.EntityMinecartDiamondChest
ironchestminecarts,3,ironchestminecarts.minecart_chest_copper,ganymedes01.ironchestminecarts.minecarts.types.EntityMinecartCopperChest
ironchestminecarts,4,ironchestminecarts.minecart_chest_silver,ganymedes01.ironchestminecarts.minecarts.types.EntityMinecartSteelChest
ironchestminecarts,5,ironchestminecarts.minecart_chest_crystal,ganymedes01.ironchestminecarts.minecarts.types.EntityMinecartCrystalChest
ironchestminecarts,6,ironchestminecarts.minecart_chest_obsidian,ganymedes01.ironchestminecarts.minecarts.types.EntityMinecartObsidianChest
ironchestminecarts,7,ironchestminecarts.minecart_chest_dirtchest9000,ganymedes01.ironchestminecarts.minecarts.types.EntityMinecartDirtChest
irontankminecarts,0,irontankminecarts.minecart_tank_iron,secondderivative.irontankminecarts.minecarts.types.EntityMinecartIronTank
irontankminecarts,1,irontankminecarts.minecart_tank_gold,secondderivative.irontankminecarts.minecarts.types.EntityMinecartGoldTank
irontankminecarts,2,irontankminecarts.minecart_tank_diamond,secondderivative.irontankminecarts.minecarts.types.EntityMinecartDiamondTank
irontankminecarts,3,irontankminecarts.minecart_tank_copper,secondderivative.irontankminecarts.minecarts.types.EntityMinecartCopperTank
irontankminecarts,4,irontankminecarts.minecart_tank_steel,secondderivative.irontankminecarts.minecarts.types.EntityMinecartSteelTank
irontankminecarts,5,irontankminecarts.minecart_tank_obsidian,secondderivative.irontankminecarts.minecarts.types.EntityMinecartObsidianTank
irontankminecarts,7,irontankminecarts.minecart_tank_aluminium,secondderivative.irontankminecarts.minecarts.types.EntityMinecartAluminiumTank
irontankminecarts,8,irontankminecarts.minecart_tank_stainlesssteel,secondderivative.irontankminecarts.minecarts.types.EntityMinecartStainlessSteelTank
irontankminecarts,9,irontankminecarts.minecart_tank_titanium,secondderivative.irontankminecarts.minecarts.types.EntityMinecartTitaniumTank
irontankminecarts,10,irontankminecarts.minecart_tank_tungstensteel,secondderivative.irontankminecarts.minecarts.types.EntityMinecartTungstensteelTank
matter-manipulator,0,matter-manipulator.EntityItemLarge,com.recursive_pineapple.matter_manipulator.common.entities.EntityItemLarge
miscutils,0,miscutils.MiningCharge,gtPlusPlus.core.entity.EntityPrimedMiningExplosive
miscutils,1,miscutils.toxinBall,gtPlusPlus.core.entity.projectile.EntityToxinballSmall
miscutils,2,miscutils.constructStaballoy,gtPlusPlus.core.entity.monster.EntityStaballoyConstruct
miscutils,3,miscutils.sickBlaze,gtPlusPlus.core.entity.monster.EntitySickBlaze
miscutils,4,miscutils.EntityLightningAttack,gtPlusPlus.core.entity.projectile.EntityLightningAttack
modularui2,0,modularui2.modular_screen,com.cleanroommc.modularui.holoui.HoloScreenEntity
openmodularturrets,1,openmodularturrets.rocketProjectile,openmodularturrets.entity.projectiles.RocketProjectile
openmodularturrets,2,openmodularturrets.grenadeProjectile,openmodularturrets.entity.projectiles.GrenadeProjectile
openmodularturrets,3,openmodularturrets.bulletProjectile,openmodularturrets.entity.projectiles.BulletProjectile
openmodularturrets,4,openmodularturrets.laserProjectile,openmodularturrets.entity.projectiles.LaserProjectile
openmodularturrets,5,openmodularturrets.blazingClayProjectile,openmodularturrets.entity.projectiles.BlazingClayProjectile
opensecurity,0,opensecurity.energybolt,pcl.opensecurity.entity.EntityEnergyBolt
personalspace,1,personalspace.PortalItem,me.eigenraven.personalspace.block.PortalEntityItem
reavaritia,0,reavaritia.BlazeFireBall,com.reavaritia.common.entity.EntityBlazeFireball
reavaritia,1,reavaritia.ChronarchClock,com.reavaritia.common.entity.EntityChronarchClock
reavaritia,2,reavaritia.EntityExtremeAnvil,com.reavaritia.common.entity.EntityExtremeAnvil
sciencenotleisure,0,sciencenotleisure.ArrowCustom,com.science.gtnl.common.entity.EntityArrowCustom
sciencenotleisure,1,sciencenotleisure.SaddleSlime,com.science.gtnl.common.entity.EntitySaddleSlime
sciencenotleisure,2,sciencenotleisure.PlayerLeashKnot,com.science.gtnl.common.entity.EntityPlayerLeashKnot
thaumicbases,0,thaumicbases.revolverBullet,tb.common.entity.EntityRevolverBullet
witchery,92,witchery.demon,com.emoniph.witchery.entity.EntityDemon
witchery,93,witchery.broom,com.emoniph.witchery.entity.EntityBroom
witchery,94,witchery.brew,com.emoniph.witchery.entity.EntityWitchProjectile
witchery,95,witchery.familiar,com.emoniph.witchery.entity.EntityFamiliar
witchery,96,witchery.mandrake,com.emoniph.witchery.entity.EntityMandrake
witchery,97,witchery.treefyd,com.emoniph.witchery.entity.EntityTreefyd
witchery,98,witchery.hornedHuntsman,com.emoniph.witchery.entity.EntityHornedHuntsman
witchery,99,witchery.spellEffect,com.emoniph.witchery.entity.EntitySpellEffect
witchery,100,witchery.ent,com.emoniph.witchery.entity.EntityEnt
witchery,101,witchery.illusionCreeper,com.emoniph.witchery.entity.EntityIllusionCreeper
witchery,102,witchery.illusionSpider,com.emoniph.witchery.entity.EntityIllusionSpider
witchery,103,witchery.illusionZombie,com.emoniph.witchery.entity.EntityIllusionZombie
witchery,104,witchery.owl,com.emoniph.witchery.entity.EntityOwl
witchery,105,witchery.toad,com.emoniph.witchery.entity.EntityToad
witchery,106,witchery.cat,com.emoniph.witchery.entity.EntityWitchCat
witchery,107,witchery.louse,com.emoniph.witchery.entity.EntityParasyticLouse
witchery,108,witchery.eye,com.emoniph.witchery.entity.EntityEye
witchery,109,witchery.babayaga,com.emoniph.witchery.entity.EntityBabaYaga
witchery,110,witchery.covenwitch,com.emoniph.witchery.entity.EntityCovenWitch
witchery,111,witchery.corpse,com.emoniph.witchery.entity.EntityCorpse
witchery,112,witchery.nightmare,com.emoniph.witchery.entity.EntityNightmare
witchery,113,witchery.spectre,com.emoniph.witchery.entity.EntitySpectre
witchery,114,witchery.poltergeist,com.emoniph.witchery.entity.EntityPoltergeist
witchery,115,witchery.banshee,com.emoniph.witchery.entity.EntityBanshee
witchery,116,witchery.spirit,com.emoniph.witchery.entity.EntitySpirit
witchery,117,witchery.death,com.emoniph.witchery.entity.EntityDeath
witchery,118,witchery.bolt,com.emoniph.witchery.entity.EntityBolt
witchery,119,witchery.witchhunter,com.emoniph.witchery.entity.EntityWitchHunter
witchery,120,witchery.deathhorse,com.emoniph.witchery.entity.EntityDeathsHorse
witchery,121,witchery.lordoftorment,com.emoniph.witchery.entity.EntityLordOfTorment
witchery,122,witchery.soulfire,com.emoniph.witchery.entity.EntitySoulfire
witchery,123,witchery.imp,com.emoniph.witchery.entity.EntityImp
witchery,124,witchery.darkmark,com.emoniph.witchery.entity.EntityDarkMark
witchery,125,witchery.mindrake,com.emoniph.witchery.entity.EntityMindrake
witchery,126,witchery.goblin,com.emoniph.witchery.entity.EntityGoblin
witchery,127,witchery.goblinmog,com.emoniph.witchery.entity.EntityGoblinMog
witchery,128,witchery.goblingulg,com.emoniph.witchery.entity.EntityGoblinGulg
witchery,129,witchery.brew2,com.emoniph.witchery.brewing.EntityBrew
witchery,130,witchery.item,com.emoniph.witchery.entity.EntityItemWaystone
witchery,131,witchery.droplet,com.emoniph.witchery.brewing.EntityDroplet
