Ore Name,ItemStack,Item ID,Display Name,Wildcard
oreMakemakeWollastonite,1xgt.blockores6@1915,gregtech:gt.blockores6,硅灰石矿石,false
oreMakemakeWulfenite,1xgt.blockores6@1882,gregtech:gt.blockores6,钼铅矿矿石,false
oreMakemakeYellowLimonite,1xgt.blockores6@1931,gregtech:gt.blockores6,黄褐铁矿矿石,false
oreMakemakeYtterbium,1xgt.blockores6@1077,gregtech:gt.blockores6,镱矿石,false
oreMakemakeYttrium,1xgt.blockores6@1045,gregtech:gt.blockores6,钇矿石,false
oreMakemakeZeolite,1xgt.blockores6@1916,gregtech:gt.blockores6,沸石矿石,false
oreMakemakeZinc,1xgt.blockores6@1036,gregtech:gt.blockores6,锌矿石,false
oreMalachite,1xtile.gemOre@10,BiomesOPlenty:gemOre,孔雀石矿石,false
oreMalachite,1xgt.blockores2@871,gregtech:gt.blockores2,孔雀石矿石,false
oreManganese,1xgt.blockores2@31,gregtech:gt.blockores2,锰矿石,false
oreManyullyn,1xgt.blockores2@386,gregtech:gt.blockores2,玛玉灵矿石,false
oreMarbleAdamantium,1xgt.blockores2@5319,gregtech:gt.blockores2,精金矿石,false
oreMarbleAlduorite,1xgt.blockores2@5485,gregtech:gt.blockores2,神秘蓝金矿石,false
oreMarbleAlmandine,1xgt.blockores2@5820,gregtech:gt.blockores2,铁铝榴石矿石,false
oreMarbleAluminium,1xgt.blockores2@5019,gregtech:gt.blockores2,铝矿石,false
oreMarbleAluminiumfluoride,1xgt.blockores2@5969,gregtech:gt.blockores2,氟化铝矿石,false
oreMarbleAlunite,1xgt.blockores2@5911,gregtech:gt.blockores2,明矾石矿石,false
oreMarbleAmber,1xgt.blockores2@5514,gregtech:gt.blockores2,琥珀矿石,false
oreMarbleAmericium,1xgt.blockores2@5103,gregtech:gt.blockores2,镅矿石,false
oreMarbleAmethyst,1xgt.blockores2@5509,gregtech:gt.blockores2,紫水晶矿石,false
oreMarbleAndradite,1xgt.blockores2@5821,gregtech:gt.blockores2,钙铁榴石矿石,false
oreMarbleAntimony,1xgt.blockores2@5058,gregtech:gt.blockores2,锑矿石,false
oreMarbleAnyCarbon,1xgt.blockores2@5010,gregtech:gt.blockores2,碳矿石,false
oreMarbleAnyCarbon,1xgt.blockores2@5535,gregtech:gt.blockores2,煤矿石,false
oreMarbleAnyCarbon,1xgt.blockores2@5538,gregtech:gt.blockores2,褐煤矿石,false
oreMarbleAnyCopper,1xgt.blockores2@5035,gregtech:gt.blockores2,铜矿石,false
oreMarbleAnyIron,1xgt.blockores2@5032,gregtech:gt.blockores2,铁矿石,false
oreMarbleAnyIron,1xgt.blockores2@5307,gregtech:gt.blockores2,生铁矿石,false
oreMarbleApatite,1xgt.blockores2@5530,gregtech:gt.blockores2,磷灰石矿石,false
oreMarbleArdite,1xgt.blockores2@5382,gregtech:gt.blockores2,阿迪特矿石,false
oreMarbleArsenic,1xgt.blockores2@5039,gregtech:gt.blockores2,砷矿石,false
oreMarbleAsbestos,1xgt.blockores2@5946,gregtech:gt.blockores2,石棉矿石,false
oreMarbleBandedIron,1xgt.blockores2@5917,gregtech:gt.blockores2,带状铁矿矿石,false
oreMarbleBarite,1xgt.blockores2@5904,gregtech:gt.blockores2,重晶石矿石,false
oreMarbleBarium,1xgt.blockores2@5063,gregtech:gt.blockores2,钡矿石,false
oreMarbleBasalticMineralSand,1xgt.blockores2@5935,gregtech:gt.blockores2,玄武岩矿砂,false
oreMarbleBastnasite,1xgt.blockores2@5905,gregtech:gt.blockores2,氟碳镧铈矿矿石,false
oreMarbleBauxite,1xgt.blockores2@5822,gregtech:gt.blockores2,铝土矿矿石,false
oreMarbleBedrockium,1xgt.blockores2@5395,gregtech:gt.blockores2,基岩矿石,false
oreMarbleBentonite,1xgt.blockores2@5927,gregtech:gt.blockores2,膨润土,false
oreMarbleBeryllium,1xgt.blockores2@5008,gregtech:gt.blockores2,铍矿石,false
oreMarbleBismuth,1xgt.blockores2@5090,gregtech:gt.blockores2,铋矿石,false
oreMarbleBlackPlutonium,1xgt.blockores2@5388,gregtech:gt.blockores2,黑钚矿石,false
oreMarbleBlueTopaz,1xgt.blockores2@5513,gregtech:gt.blockores2,蓝黄玉矿石,false
oreMarbleBorax,1xgt.blockores2@5941,gregtech:gt.blockores2,硼砂矿石,false
oreMarbleBrownLimonite,1xgt.blockores2@5930,gregtech:gt.blockores2,棕褐铁矿矿石,false
oreMarbleCadmium,1xgt.blockores2@5055,gregtech:gt.blockores2,镉矿石,false
oreMarbleCaesium,1xgt.blockores2@5062,gregtech:gt.blockores2,铯矿石,false
oreMarbleCalcite,1xgt.blockores2@5823,gregtech:gt.blockores2,方解石矿石,false
oreMarbleCalciumDisilicide,1xgt.blockores2@5971,gregtech:gt.blockores2,二硅化钙矿石,false
oreMarbleCalciumHydride,1xgt.blockores2@5797,gregtech:gt.blockores2,氢化钙矿石,false
oreMarbleCallistoIce,1xgt.blockores2@5389,gregtech:gt.blockores2,木卫四冰矿石,false
oreMarbleCarbon,1xgt.blockores2@5010,gregtech:gt.blockores2,碳矿石,false
oreMarbleCassiterite,1xgt.blockores2@5824,gregtech:gt.blockores2,锡石矿石,false
oreMarbleCassiteriteSand,1xgt.blockores2@5937,gregtech:gt.blockores2,锡石矿砂,false
oreMarbleCerium,1xgt.blockores2@5065,gregtech:gt.blockores2,铈矿石,false
oreMarbleCertusQuartz,1xgt.blockores2@5516,gregtech:gt.blockores2,赛特斯石英矿石,false
oreMarbleCeruclase,1xgt.blockores2@5952,gregtech:gt.blockores2,暗影秘银矿石,false
oreMarbleChalcopyrite,1xgt.blockores2@5855,gregtech:gt.blockores2,黄铜矿矿石,false
oreMarbleChargedCertusQuartz,1xgt.blockores2@5517,gregtech:gt.blockores2,充能赛特斯石英矿石,false
oreMarbleCheese,1xgt.blockores2@5894,gregtech:gt.blockores2,奶酪矿石,false
oreMarbleChrome,1xgt.blockores2@5030,gregtech:gt.blockores2,铬矿石,false
oreMarbleChromite,1xgt.blockores2@5825,gregtech:gt.blockores2,铬铁矿矿石,false
oreMarbleChrysotile,1xgt.blockores2@5912,gregtech:gt.blockores2,白石棉矿石,false
oreMarbleCinnabar,1xgt.blockores2@5826,gregtech:gt.blockores2,朱砂矿石,false
oreMarbleCoal,1xgt.blockores2@5535,gregtech:gt.blockores2,煤矿石,false
oreMarbleCobalt,1xgt.blockores2@5033,gregtech:gt.blockores2,钴矿石,false
oreMarbleCobaltite,1xgt.blockores2@5827,gregtech:gt.blockores2,辉钴矿矿石,false
oreMarbleCooperite,1xgt.blockores2@5828,gregtech:gt.blockores2,硫铂矿矿石,false
oreMarbleCopper,1xgt.blockores2@5035,gregtech:gt.blockores2,铜矿石,false
oreMarbleCosmicNeutronium,1xgt.blockores2@5982,gregtech:gt.blockores2,宇宙中子态素矿石,false
oreMarbleCryolite,1xgt.blockores2@5699,gregtech:gt.blockores2,冰晶石矿石,false
oreMarbleDarkIron,1xgt.blockores2@5342,gregtech:gt.blockores2,玄铁矿石,false
oreMarbleDeepIron,1xgt.blockores2@5829,gregtech:gt.blockores2,深渊铁矿石,false
oreMarbleDesh,1xgt.blockores2@5884,gregtech:gt.blockores2,戴斯矿石,false
oreMarbleDiamond,1xgt.blockores2@5500,gregtech:gt.blockores2,钻石矿石,false
oreMarbleDiatomite,1xgt.blockores2@5948,gregtech:gt.blockores2,硅藻土矿石,false
oreMarbleDilithium,1xgt.blockores2@5515,gregtech:gt.blockores2,双锂矿石,false
oreMarbleDolomite,1xgt.blockores2@5914,gregtech:gt.blockores2,白云石矿石,false
oreMarbleDraconium,1xgt.blockores2@5975,gregtech:gt.blockores2,龙矿石,false
oreMarbleDraconiumAwakened,1xgt.blockores2@5976,gregtech:gt.blockores2,觉醒龙矿石,false
oreMarbleDuralumin,1xgt.blockores2@5392,gregtech:gt.blockores2,硬铝矿石,false
oreMarbleDysprosium,1xgt.blockores2@5073,gregtech:gt.blockores2,镝矿石,false
oreMarbleElectrotine,1xgt.blockores2@5812,gregtech:gt.blockores2,蓝石矿石,false
oreMarbleElectrum,1xgt.blockores2@5303,gregtech:gt.blockores2,琥珀金矿石,false
oreMarbleElectrumFlux,1xgt.blockores2@5320,gregtech:gt.blockores2,通流琥珀金矿石,false
oreMarbleEmerald,1xgt.blockores2@5501,gregtech:gt.blockores2,绿宝石矿石,false
oreMarbleEmery,1xgt.blockores2@5861,gregtech:gt.blockores2,金刚砂矿石,false
oreMarbleErbium,1xgt.blockores2@5075,gregtech:gt.blockores2,铒矿石,false
oreMarbleEuropium,1xgt.blockores2@5070,gregtech:gt.blockores2,铕矿石,false
oreMarbleFirestone,1xgt.blockores2@5347,gregtech:gt.blockores2,火石矿石,false
oreMarbleFlerovium_GT5U,1xgt.blockores2@5984,gregtech:gt.blockores2,矿石,false
oreMarbleFoolsRuby,1xgt.blockores2@5512,gregtech:gt.blockores2,尖晶石矿石,false
oreMarbleForce,1xgt.blockores2@5521,gregtech:gt.blockores2,力量矿石,false
oreMarbleForcicium,1xgt.blockores2@5518,gregtech:gt.blockores2,力之宝石矿石,false
oreMarbleForcillium,1xgt.blockores2@5519,gregtech:gt.blockores2,力场宝石矿石,false
oreMarbleFullersEarth,1xgt.blockores2@5928,gregtech:gt.blockores2,漂白土,false
oreMarbleGadolinium,1xgt.blockores2@5071,gregtech:gt.blockores2,钆矿石,false
oreMarbleGalena,1xgt.blockores2@5830,gregtech:gt.blockores2,方铅矿矿石,false
oreMarbleGallium,1xgt.blockores2@5037,gregtech:gt.blockores2,镓矿石,false
oreMarbleGarnetRed,1xgt.blockores2@5527,gregtech:gt.blockores2,红石榴石矿石,false
oreMarbleGarnetSand,1xgt.blockores2@5938,gregtech:gt.blockores2,石榴石矿砂,false
oreMarbleGarnetYellow,1xgt.blockores2@5528,gregtech:gt.blockores2,黄石榴石矿石,false
oreMarbleGarnierite,1xgt.blockores2@5906,gregtech:gt.blockores2,硅镁镍矿矿石,false
oreMarbleGlauconite,1xgt.blockores2@5933,gregtech:gt.blockores2,海绿石矿石,false
oreMarbleGlauconiteSand,1xgt.blockores2@5949,gregtech:gt.blockores2,海绿石矿砂,false
oreMarbleGold,1xgt.blockores2@5086,gregtech:gt.blockores2,金矿石,false
oreMarbleGraniticMineralSand,1xgt.blockores2@5936,gregtech:gt.blockores2,花岗岩矿砂,false
oreMarbleGraphite,1xgt.blockores2@5865,gregtech:gt.blockores2,石墨矿石,false
oreMarbleGreenSapphire,1xgt.blockores2@5504,gregtech:gt.blockores2,绿色蓝宝石矿石,false
oreMarbleGrossular,1xgt.blockores2@5831,gregtech:gt.blockores2,钙铝榴石矿石,false
oreMarbleGypsum,1xgt.blockores2@5934,gregtech:gt.blockores2,石膏矿石,false
oreMarbleHeeEndium,1xgt.blockores2@5770,gregtech:gt.blockores2,终末矿石,false
oreMarbleHolmium,1xgt.blockores2@5074,gregtech:gt.blockores2,钬矿石,false
oreMarbleIchorium,1xgt.blockores2@5978,gregtech:gt.blockores2,灵宝矿石,false
oreMarbleIlmenite,1xgt.blockores2@5918,gregtech:gt.blockores2,钛铁矿矿石,false
oreMarbleIndium,1xgt.blockores2@5056,gregtech:gt.blockores2,铟矿石,false
oreMarbleInfinityCatalyst,1xgt.blockores2@5394,gregtech:gt.blockores2,无尽催化剂矿石,false
oreMarbleInfusedAir,1xgt.blockores2@5540,gregtech:gt.blockores2,风之魔晶蕴魔石,false
oreMarbleInfusedEarth,1xgt.blockores2@5542,gregtech:gt.blockores2,地之魔晶蕴魔石,false
oreMarbleInfusedEntropy,1xgt.blockores2@5544,gregtech:gt.blockores2,混沌魔晶蕴魔石,false
oreMarbleInfusedFire,1xgt.blockores2@5541,gregtech:gt.blockores2,火之魔晶蕴魔石,false
oreMarbleInfusedGold,1xgt.blockores2@5323,gregtech:gt.blockores2,注魔金矿石,false
oreMarbleInfusedOrder,1xgt.blockores2@5545,gregtech:gt.blockores2,秩序魔晶蕴魔石,false
oreMarbleInfusedWater,1xgt.blockores2@5543,gregtech:gt.blockores2,水之魔晶蕴魔石,false
oreMarbleIridium,1xgt.blockores2@5084,gregtech:gt.blockores2,铱矿石,false
oreMarbleIron,1xgt.blockores2@5032,gregtech:gt.blockores2,铁矿石,false
oreMarbleJade,1xgt.blockores2@5537,gregtech:gt.blockores2,玉矿石,false
oreMarbleJasper,1xgt.blockores2@5511,gregtech:gt.blockores2,碧玉矿石,false
oreMarbleKaolinite,1xgt.blockores2@5929,gregtech:gt.blockores2,高岭石,false
oreMarbleKyanite,1xgt.blockores2@5924,gregtech:gt.blockores2,蓝晶石矿石,false
oreMarbleLanthanum,1xgt.blockores2@5064,gregtech:gt.blockores2,镧矿石,false
oreMarbleLapis,1xgt.blockores2@5526,gregtech:gt.blockores2,青金石矿石,false
oreMarbleLazurite,1xgt.blockores2@5524,gregtech:gt.blockores2,蓝金石矿石,false
oreMarbleLead,1xgt.blockores2@5089,gregtech:gt.blockores2,铅矿石,false
oreMarbleLedox,1xgt.blockores2@5390,gregtech:gt.blockores2,深铅矿石,false
oreMarbleLepidolite,1xgt.blockores2@5907,gregtech:gt.blockores2,锂云母矿石,false
oreMarbleLignite,1xgt.blockores2@5538,gregtech:gt.blockores2,褐煤矿石,false
oreMarbleLithium,1xgt.blockores2@5006,gregtech:gt.blockores2,锂矿石,false
oreMarbleLutetium,1xgt.blockores2@5078,gregtech:gt.blockores2,镥矿石,false
oreMarbleMagnesite,1xgt.blockores2@5908,gregtech:gt.blockores2,菱镁矿矿石,false
oreMarbleMagnesium,1xgt.blockores2@5018,gregtech:gt.blockores2,镁矿石,false
oreMarbleMagnetite,1xgt.blockores2@5870,gregtech:gt.blockores2,磁铁矿矿石,false
oreMarbleMalachite,1xgt.blockores2@5871,gregtech:gt.blockores2,孔雀石矿石,false
oreMarbleManganese,1xgt.blockores2@5031,gregtech:gt.blockores2,锰矿石,false
oreMarbleManyullyn,1xgt.blockores2@5386,gregtech:gt.blockores2,玛玉灵矿石,false
oreMarbleMeteoricIron,1xgt.blockores2@5340,gregtech:gt.blockores2,陨铁矿石,false
oreMarbleMica,1xgt.blockores2@5901,gregtech:gt.blockores2,云母矿石,false
oreMarbleMirabilite,1xgt.blockores2@5900,gregtech:gt.blockores2,芒硝矿石,false
oreMarbleMithril,1xgt.blockores2@5331,gregtech:gt.blockores2,秘银矿石,false
oreMarbleMolybdenite,1xgt.blockores2@5942,gregtech:gt.blockores2,辉钼矿矿石,false
oreMarbleMolybdenum,1xgt.blockores2@5048,gregtech:gt.blockores2,钼矿石,false
oreMarbleMonazite,1xgt.blockores2@5520,gregtech:gt.blockores2,独居石矿石,false
oreMarbleMysteriousCrystal,1xgt.blockores2@5398,gregtech:gt.blockores2,神秘水晶矿石,false
oreMarbleMytryl,1xgt.blockores2@5387,gregtech:gt.blockores2,深空秘银矿石,false
oreMarbleNaquadah,1xgt.blockores2@5324,gregtech:gt.blockores2,硅岩矿石,false
oreMarbleNaquadahEnriched,1xgt.blockores2@5326,gregtech:gt.blockores2,富集硅岩矿石,false
oreMarbleNaquadria,1xgt.blockores2@5327,gregtech:gt.blockores2,超能硅岩矿石,false
oreMarbleNeodymium,1xgt.blockores2@5067,gregtech:gt.blockores2,钕矿石,false
oreMarbleNetherQuartz,1xgt.blockores2@5522,gregtech:gt.blockores2,下界石英矿石,false
oreMarbleNetherStar,1xgt.blockores2@5506,gregtech:gt.blockores2,下界之星矿石,false
oreMarbleNeutronium,1xgt.blockores2@5129,gregtech:gt.blockores2,中子矿石,false
oreMarbleNickel,1xgt.blockores2@5034,gregtech:gt.blockores2,镍矿石,false
oreMarbleNiobium,1xgt.blockores2@5047,gregtech:gt.blockores2,铌矿石,false
oreMarbleNiter,1xgt.blockores2@5531,gregtech:gt.blockores2,钾硝石矿石,false
oreMarbleOilsands,1xgt.blockores2@5878,gregtech:gt.blockores2,油砂矿石,false
oreMarbleOlivine,1xgt.blockores2@5505,gregtech:gt.blockores2,橄榄石矿石,false
oreMarbleOpal,1xgt.blockores2@5510,gregtech:gt.blockores2,蛋白石矿石,false
oreMarbleOrichalcum,1xgt.blockores2@5966,gregtech:gt.blockores2,山铜矿石,false
oreMarbleOriharukon,1xgt.blockores2@5393,gregtech:gt.blockores2,奥利哈钢矿石,false
oreMarbleOsmium,1xgt.blockores2@5083,gregtech:gt.blockores2,锇矿石,false
oreMarblePalladium,1xgt.blockores2@5052,gregtech:gt.blockores2,钯矿石,false
oreMarblePentlandite,1xgt.blockores2@5909,gregtech:gt.blockores2,镍黄铁矿矿石,false
oreMarblePerlite,1xgt.blockores2@5925,gregtech:gt.blockores2,珍珠岩矿石,false
oreMarblePhosphate,1xgt.blockores2@5833,gregtech:gt.blockores2,磷酸盐矿石,false
oreMarblePigIron,1xgt.blockores2@5307,gregtech:gt.blockores2,生铁矿石,false
oreMarblePitchblende,1xgt.blockores2@5873,gregtech:gt.blockores2,沥青铀矿,false
oreMarblePlatinum,1xgt.blockores2@5085,gregtech:gt.blockores2,铂矿石,false
oreMarblePlutonium,1xgt.blockores2@5100,gregtech:gt.blockores2,钚-239矿石,false
oreMarblePlutonium241,1xgt.blockores2@5101,gregtech:gt.blockores2,钚-241矿石,false
oreMarblePollucite,1xgt.blockores2@5919,gregtech:gt.blockores2,铯榴石矿石,false
oreMarblePowellite,1xgt.blockores2@5883,gregtech:gt.blockores2,钼钙矿矿石,false
oreMarblePraseodymium,1xgt.blockores2@5066,gregtech:gt.blockores2,镨矿石,false
oreMarblePromethium,1xgt.blockores2@5068,gregtech:gt.blockores2,钷矿石,false
oreMarblePumice,1xgt.blockores2@5926,gregtech:gt.blockores2,浮岩矿石,false
oreMarblePyrite,1xgt.blockores2@5834,gregtech:gt.blockores2,黄铁矿矿石,false
oreMarblePyrochlore,1xgt.blockores2@5607,gregtech:gt.blockores2,烧绿石矿石,false
oreMarblePyrolusite,1xgt.blockores2@5943,gregtech:gt.blockores2,软锰矿矿石,false
oreMarblePyrope,1xgt.blockores2@5835,gregtech:gt.blockores2,镁铝榴石矿石,false
oreMarbleQuantium,1xgt.blockores2@5391,gregtech:gt.blockores2,量子矿石,false
oreMarbleQuartzSand,1xgt.blockores2@5939,gregtech:gt.blockores2,石英矿砂,false
oreMarbleQuartzite,1xgt.blockores2@5523,gregtech:gt.blockores2,石英岩矿石,false
oreMarbleRealgar,1xgt.blockores2@5913,gregtech:gt.blockores2,雄黄矿石,false
oreMarbleRedstone,1xgt.blockores2@5810,gregtech:gt.blockores2,红石矿石,false
oreMarbleRoastedIron,1xgt.blockores2@5548,gregtech:gt.blockores2,焙烧铁矿石,false
oreMarbleRoastedNickel,1xgt.blockores2@5549,gregtech:gt.blockores2,焙烧镍矿石,false
oreMarbleRockSalt,1xgt.blockores2@5944,gregtech:gt.blockores2,岩盐矿石,false
oreMarbleRubidium,1xgt.blockores2@5043,gregtech:gt.blockores2,铷矿石,false
oreMarbleRubracium,1xgt.blockores2@5488,gregtech:gt.blockores2,褐铜矿石,false
oreMarbleRuby,1xgt.blockores2@5502,gregtech:gt.blockores2,红宝石矿石,false
oreMarbleRutile,1xgt.blockores2@5375,gregtech:gt.blockores2,金红石矿石,false
oreMarbleSalt,1xgt.blockores2@5817,gregtech:gt.blockores2,盐矿石,false
oreMarbleSaltpeter,1xgt.blockores2@5836,gregtech:gt.blockores2,硝石矿石,false
oreMarbleSamarium,1xgt.blockores2@5069,gregtech:gt.blockores2,钐矿石,false
oreMarbleSapphire,1xgt.blockores2@5503,gregtech:gt.blockores2,蓝宝石矿石,false
oreMarbleScandium,1xgt.blockores2@5027,gregtech:gt.blockores2,钪矿石,false
oreMarbleScheelite,1xgt.blockores2@5910,gregtech:gt.blockores2,白钨矿矿石,false
oreMarbleShadow,1xgt.blockores2@5368,gregtech:gt.blockores2,暗影金属矿石,false
oreMarbleShadowIron,1xgt.blockores2@5336,gregtech:gt.blockores2,暗影铁矿石,false
oreMarbleSilicon,1xgt.blockores2@5020,gregtech:gt.blockores2,生硅矿石,false
oreMarbleSiliconSolarGrade,1xgt.blockores2@5856,gregtech:gt.blockores2,太阳能级硅(多晶硅)矿石,false
oreMarbleSilver,1xgt.blockores2@5054,gregtech:gt.blockores2,银矿石,false
oreMarbleSoapstone,1xgt.blockores2@5877,gregtech:gt.blockores2,皂石矿石,false
oreMarbleSodalite,1xgt.blockores2@5525,gregtech:gt.blockores2,方钠石矿石,false
oreMarbleSpessartine,1xgt.blockores2@5838,gregtech:gt.blockores2,锰铝榴石矿石,false
oreMarbleSphalerite,1xgt.blockores2@5839,gregtech:gt.blockores2,闪锌矿矿石,false
oreMarbleSpodumene,1xgt.blockores2@5920,gregtech:gt.blockores2,锂辉石矿石,false
oreMarbleStibnite,1xgt.blockores2@5945,gregtech:gt.blockores2,辉锑矿矿石,false
oreMarbleStrontium,1xgt.blockores2@5044,gregtech:gt.blockores2,锶矿石,false
oreMarbleSulfur,1xgt.blockores2@5022,gregtech:gt.blockores2,硫矿石,false
oreMarbleTalc,1xgt.blockores2@5902,gregtech:gt.blockores2,滑石,false
oreMarbleTantalite,1xgt.blockores2@5921,gregtech:gt.blockores2,钽铁矿矿石,false
oreMarbleTantalum,1xgt.blockores2@5080,gregtech:gt.blockores2,钽矿石,false
oreMarbleTanzanite,1xgt.blockores2@5508,gregtech:gt.blockores2,坦桑石矿石,false
oreMarbleTartarite,1xgt.blockores2@5956,gregtech:gt.blockores2,熔火之石矿石,false
oreMarbleTellurium,1xgt.blockores2@5059,gregtech:gt.blockores2,碲矿石,false
oreMarbleTengamRaw,1xgt.blockores2@5110,gregtech:gt.blockores2,生镃矿石,false
oreMarbleTerbium,1xgt.blockores2@5072,gregtech:gt.blockores2,铽矿石,false
oreMarbleTetrahedrite,1xgt.blockores2@5840,gregtech:gt.blockores2,黝铜矿矿石,false
oreMarbleThorium,1xgt.blockores2@5096,gregtech:gt.blockores2,钍矿石,false
oreMarbleThulium,1xgt.blockores2@5076,gregtech:gt.blockores2,铥矿石,false
oreMarbleTin,1xgt.blockores2@5057,gregtech:gt.blockores2,锡矿石,false
oreMarbleTitanium,1xgt.blockores2@5028,gregtech:gt.blockores2,钛矿石,false
oreMarbleTopaz,1xgt.blockores2@5507,gregtech:gt.blockores2,黄玉矿石,false
oreMarbleTricalciumPhosphate,1xgt.blockores2@5534,gregtech:gt.blockores2,磷酸三钙矿石,false
oreMarbleTrinium,1xgt.blockores2@5868,gregtech:gt.blockores2,三元金属矿石,false
oreMarbleTritanium,1xgt.blockores2@5329,gregtech:gt.blockores2,三钛矿石,false
oreMarbleTrona,1xgt.blockores2@5903,gregtech:gt.blockores2,天然碱矿石,false
oreMarbleTungstate,1xgt.blockores2@5841,gregtech:gt.blockores2,钨酸锂矿石,false
oreMarbleTungsten,1xgt.blockores2@5081,gregtech:gt.blockores2,钨矿石,false
oreMarbleUraninite,1xgt.blockores2@5922,gregtech:gt.blockores2,晶质铀矿矿石,false
oreMarbleUranium,1xgt.blockores2@5098,gregtech:gt.blockores2,铀-238矿石,false
oreMarbleUranium235,1xgt.blockores2@5097,gregtech:gt.blockores2,铀-235矿石,false
oreMarbleUvarovite,1xgt.blockores2@5842,gregtech:gt.blockores2,钙铬榴石矿石,false
oreMarbleVanadium,1xgt.blockores2@5029,gregtech:gt.blockores2,钒矿石,false
oreMarbleVanadiumMagnetite,1xgt.blockores2@5923,gregtech:gt.blockores2,钒磁铁矿矿石,false
oreMarbleVermiculite,1xgt.blockores2@5932,gregtech:gt.blockores2,蛭石,false
oreMarbleVinteum,1xgt.blockores2@5529,gregtech:gt.blockores2,温特姆矿石,false
oreMarbleVulcanite,1xgt.blockores2@5489,gregtech:gt.blockores2,胶木矿石,false
oreMarbleVyroxeres,1xgt.blockores2@5951,gregtech:gt.blockores2,幽冥剧毒结晶矿石,false
oreMarbleWollastonite,1xgt.blockores2@5915,gregtech:gt.blockores2,硅灰石矿石,false
oreMarbleWulfenite,1xgt.blockores2@5882,gregtech:gt.blockores2,钼铅矿矿石,false
oreMarbleYellowLimonite,1xgt.blockores2@5931,gregtech:gt.blockores2,黄褐铁矿矿石,false
oreMarbleYtterbium,1xgt.blockores2@5077,gregtech:gt.blockores2,镱矿石,false
oreMarbleYttrium,1xgt.blockores2@5045,gregtech:gt.blockores2,钇矿石,false
oreMarbleZeolite,1xgt.blockores2@5916,gregtech:gt.blockores2,沸石矿石,false
oreMarbleZinc,1xgt.blockores2@5036,gregtech:gt.blockores2,锌矿石,false
oreMarsAdamantium,1xgt.blockores3@319,gregtech:gt.blockores3,精金矿石,false
oreMarsAlduorite,1xgt.blockores3@485,gregtech:gt.blockores3,神秘蓝金矿石,false
oreMarsAlmandine,1xgt.blockores3@820,gregtech:gt.blockores3,铁铝榴石矿石,false
oreMarsAluminium,1xgt.blockores3@19,gregtech:gt.blockores3,铝矿石,false
oreMarsAluminiumfluoride,1xgt.blockores3@969,gregtech:gt.blockores3,氟化铝矿石,false
oreMarsAlunite,1xgt.blockores3@911,gregtech:gt.blockores3,明矾石矿石,false
oreMarsAmber,1xgt.blockores3@514,gregtech:gt.blockores3,琥珀矿石,false
oreMarsAmericium,1xgt.blockores3@103,gregtech:gt.blockores3,镅矿石,false
oreMarsAmethyst,1xgt.blockores3@509,gregtech:gt.blockores3,紫水晶矿石,false
oreMarsAndradite,1xgt.blockores3@821,gregtech:gt.blockores3,钙铁榴石矿石,false
oreMarsAntimony,1xgt.blockores3@58,gregtech:gt.blockores3,锑矿石,false
oreMarsAnyCarbon,1xgt.blockores3@10,gregtech:gt.blockores3,碳矿石,false
oreMarsAnyCarbon,1xgt.blockores3@535,gregtech:gt.blockores3,煤矿石,false
oreMarsAnyCarbon,1xgt.blockores3@538,gregtech:gt.blockores3,褐煤矿石,false
oreMarsAnyCopper,1xgt.blockores3@35,gregtech:gt.blockores3,铜矿石,false
oreMarsAnyIron,1xgt.blockores3@32,gregtech:gt.blockores3,铁矿石,false
oreMarsAnyIron,1xgt.blockores3@307,gregtech:gt.blockores3,生铁矿石,false
oreMarsApatite,1xgt.blockores3@530,gregtech:gt.blockores3,磷灰石矿石,false
oreMarsArdite,1xgt.blockores3@382,gregtech:gt.blockores3,阿迪特矿石,false
oreMarsArsenic,1xgt.blockores3@39,gregtech:gt.blockores3,砷矿石,false
oreMarsAsbestos,1xgt.blockores3@946,gregtech:gt.blockores3,石棉矿石,false
oreMarsBandedIron,1xgt.blockores3@917,gregtech:gt.blockores3,带状铁矿矿石,false
oreMarsBarite,1xgt.blockores3@904,gregtech:gt.blockores3,重晶石矿石,false
oreMarsBarium,1xgt.blockores3@63,gregtech:gt.blockores3,钡矿石,false
oreMarsBasalticMineralSand,1xgt.blockores3@935,gregtech:gt.blockores3,玄武岩矿砂,false
oreMarsBastnasite,1xgt.blockores3@905,gregtech:gt.blockores3,氟碳镧铈矿矿石,false
oreMarsBauxite,1xgt.blockores3@822,gregtech:gt.blockores3,铝土矿矿石,false
oreMarsBedrockium,1xgt.blockores3@395,gregtech:gt.blockores3,基岩矿石,false
oreMarsBentonite,1xgt.blockores3@927,gregtech:gt.blockores3,膨润土,false
oreMarsBeryllium,1xgt.blockores3@8,gregtech:gt.blockores3,铍矿石,false
oreMarsBismuth,1xgt.blockores3@90,gregtech:gt.blockores3,铋矿石,false
oreMarsBlackPlutonium,1xgt.blockores3@388,gregtech:gt.blockores3,黑钚矿石,false
oreMarsBlueTopaz,1xgt.blockores3@513,gregtech:gt.blockores3,蓝黄玉矿石,false
oreMarsBorax,1xgt.blockores3@941,gregtech:gt.blockores3,硼砂矿石,false
oreMarsBrownLimonite,1xgt.blockores3@930,gregtech:gt.blockores3,棕褐铁矿矿石,false
oreMarsCadmium,1xgt.blockores3@55,gregtech:gt.blockores3,镉矿石,false
